1568465599,HYDE,NATHANIEL,,,M.D.,BRUNSWICK,ME,40112681.0,US
1699778621,DIAZ,MICHELLE,,DR.,O.D.,KITTERY,ME,39041792.0,US
1982607164,GROVE,CARL,W,MR.,RPH,BRUNSWICK,ME,40110896.0,US
1740283977,,,,,,LUBEC,ME,46523620.0,US
1376546507,CLARK,KIMBERLY,L,,OT,GORHAM,ME,40382189.0,US
1902809916,RICHHEIMER,LEE,,,DDS,WELLS,ME,40904508.0,US
1568465599,HYDE,NATHANIEL,,,M.D.,BRUNSWICK,ME,40112681.0,US
1740283746,HOWARD,LISA,PETER,DR.,"DDS, MS",SCARBOROUGH,ME,40747640.0,US
1932102118,,,,,,ELLSWORTH,ME,4605.0,US
1477556652,BRUNO,EDWIN,JAY,DR.,D.P.M.,BANGOR,ME,44015439.0,US
1699778621,DIAZ,MICHELLE,,DR.,O.D.,KITTERY,ME,39041792.0,US
1457354540,FROST,CARRIE,,DR.,MD,SANFORD,ME,40732642.0,US
1386647592,,,,,,CARIBOU,ME,47362159.0,US
1285637421,DORNEY,ANN,E,,M.D.,SKOWHEGAN,ME,49760468.0,US
1982607164,GROVE,CARL,W,MR.,RPH,BRUNSWICK,ME,40110896.0,US
1346243482,HOLCOMB,RANDALL,L,,M.D.,BELFAST,ME,49158888.0,US
1922001049,,,,,,CALAIS,ME,46191329.0,US
1740283977,,,,,,LUBEC,ME,46523620.0,US
1376546507,CLARK,KIMBERLY,L,,OT,GORHAM,ME,40382189.0,US
1144223256,COLE,ROBERT,J,,M.D.,BELFAST,ME,49158888.0,US
1902809916,RICHHEIMER,LEE,,,DDS,WELLS,ME,40904508.0,US
1740283746,HOWARD,LISA,PETER,DR.,"DDS, MS",SCARBOROUGH,ME,40747640.0,US
1932102118,,,,,,ELLSWORTH,ME,4605.0,US
1477556652,BRUNO,EDWIN,JAY,DR.,D.P.M.,BANGOR,ME,44015439.0,US
1063415123,FRIEBAND,ROY,,DR.,D.O.,PRESQUE ISLE,ME,47693102.0,US
1457354540,FROST,CARRIE,,DR.,MD,SANFORD,ME,40732642.0,US
1386647592,,,,,,CARIBOU,ME,47362159.0,US
1285637421,DORNEY,ANN,E,,M.D.,SKOWHEGAN,ME,49760468.0,US
1134122997,,,,,,YARMOUTH,ME,40966720.0,US
1346243482,HOLCOMB,RANDALL,L,,M.D.,BELFAST,ME,49158888.0,US
1922001049,,,,,,CALAIS,ME,46191329.0,US
1114920097,,,,,,PRESQUE ISLE,ME,47693102.0,US
1144223256,COLE,ROBERT,J,,M.D.,BELFAST,ME,49158888.0,US
1063415123,FRIEBAND,ROY,,DR.,D.O.,PRESQUE ISLE,ME,47693102.0,US
1134122997,,,,,,YARMOUTH,ME,40966720.0,US
1114920097,,,,,,PRESQUE ISLE,ME,47693102.0,US
1568465227,BURDEN,JEREMY,H,DR.,D.D.S.,BATH,ME,45302614.0,US
1376546143,,,,,,CALAIS,ME,46191329.0,US
1003819962,MAY,CHARLES,ROBERT,,LCSW,WISCASSET,ME,45780095.0,US
1215930177,HUGHES,CHRISTOPHER,ALLAN,,MD,BIDDEFORD,ME,40059449.0,US
1083617930,STEGALL,LYNN,ANNETTE,,PA-C,BELFAST,ME,49158888.0,US
1811990757,,,,,,YARMOUTH,ME,40968412.0,US
1083617732,NEWCOMB,KATHERINE,F,,C.R.N.A.,NORWAY,ME,42680346.0,US
